
FSA,SITE_ADDRESS,num_units,Average_Household_Size,Population,Total_EV_Pop,Total_EV_Pop,num_residents_baseline,ev_adoption_rate_baseline
M1J,3434  EGLINTON AVE E,214.0,2.928995488,37002.0,194.0,169.0,626.8050344,0.004567320685368358
M1M,2550  KINGSTON RD ,201.0,2.691586622,23258.0,322.0,269.0,541.008911,0.011565912804196405
M1M,3207  KINGSTON RD ,53.0,2.691586622,23258.0,322.0,269.0,142.654091,0.011565912804196405
M6A,6  SARANAC BLVD ,26.0,2.429703615,22380.0,211.0,179.0,63.17229399,0.007998212689901698
M8Y,169  BERRY RD ,25.0,2.202123397,21986.0,458.0,388.0,55.05308493,0.017647593923405803
M2R,25  CEDARCROFT BLVD ,132.0,2.641476274,40581.0,422.0,362.0,348.6748682,0.008920430743451368
M5A,123  SACKVILLE ST ,20.0,1.792752562,48978.0,630.0,523.0,35.85505124,0.01067826371023725
M3J,3680  KEELE ST ,238.0,2.740008241,26600.0,341.0,287.0,652.1219614,0.010789473684210526
M1R,1757  VICTORIA PARK AVE ,100.0,2.790273835,30467.0,282.0,259.0,279.0273835,0.008501001083139134
M4J,140  COSBURN AVE ,17.0,2.408336761,35128.0,452.0,401.0,40.94172494,0.011415395126394898
M1K,130  FOXRIDGE DR ,30.0,2.720368174,48175.0,283.0,227.0,81.61104522,0.004711987545407369
M4J,135  SAMMON AVE ,11.0,2.408336761,35128.0,452.0,401.0,26.49170437,0.011415395126394898
M1P,2702  LAWRENCE AVE E,96.0,2.739069796,45170.0,386.0,306.0,262.9507004,0.006774407792782821
M4T,33  ROSEHILL AVE ,216.0,2.026279663,10332.0,302.0,277.0,437.6764072,0.02680991095625242
M1K,568  BIRCHMOUNT RD ,61.0,2.720368174,48175.0,283.0,227.0,165.9424586,0.004711987545407369
M5A,40  OAK ST ,87.0,1.792752562,48978.0,630.0,523.0,155.9694729,0.01067826371023725
M6M,42  GULLIVER RD ,60.0,2.648652045,42148.0,214.0,185.0,158.9191227,0.004389294865711303
M5E,1  CHURCH ST ,115.0,1.620220083,11779.0,176.0,153.0,186.3253095,0.01298921810000849
M2J,130  PARKWAY FOREST DR ,105.0,2.550526533,61761.0,980.0,871.0,267.805286,0.014102750926960379
M8V,170  ISLINGTON AVE ,47.0,1.933680845,44144.0,777.0,674.0,90.88299972,0.015268213120695904
M6P,1709  BLOOR ST W,80.0,2.096324728,39870.0,493.0,413.0,167.7059782,0.01035866566340607
M5P,321  CHAPLIN CRES ,74.0,2.075180874,19791.0,541.0,495.0,153.5633847,0.02501136880400182
M4S,69  HOLLY ST ,14.0,1.956485782,30754.0,770.0,471.0,27.39080095,0.015315080965077714
M9M,3001  FINCH AVE W,166.0,2.969381506,24245.0,162.0,134.0,492.91733,0.005526912765518663
M3A,50  GRAYDON HALL DR ,304.0,2.617582083,34361.0,925.0,624.0,795.7449532,0.018160123395710253
M4K,15  GAMBLE AVE ,27.0,2.177892067,30913.0,456.0,407.0,58.80308581,0.013165981949341701
M1K,829  BIRCHMOUNT RD ,65.0,2.720368174,48175.0,283.0,227.0,176.8239313,0.004711987545407369
M2H,6  TREE SPARROWAY  ,16.0,2.73317757,23396.0,357.0,321.0,43.73084112,0.013720294067361942
M6N,872  WESTON RD ,12.0,2.52268739,40252.0,279.0,240.0,30.27224868,0.005962436649110604
M1P,1545  BIRCHMOUNT RD ,37.0,2.739069796,45170.0,386.0,306.0,101.3455825,0.006774407792782821
,,,,,,,,
M4S,341  FORMAN AVE ,15.0,1.956485782,30754.0,770.0,471.0,29.34728673,0.015315080965077714
M1L,1  FIRVALLEY CRT ,115.0,2.853173023,35833.0,295.0,239.0,328.1148976,0.006669829486785924
M1E,4301  KINGSTON RD ,419.0,2.773267898,48033.0,453.0,408.0,1161.999249,0.008494160264817937
M6J,394  DOVERCOURT RD ,20.0,2.077978386,32111.0,385.0,367.0,41.55956772,0.011429105291021768
M1K,877  KENNEDY RD ,32.0,2.720368174,48175.0,283.0,227.0,87.05178157,0.004711987545407369
M6S,29  JANE ST ,18.0,2.344079355,34029.0,751.0,678.0,42.19342839,0.019924182315084193
M4Y,88  WELLESLEY ST E,71.0,1.597563121,36319.0,288.0,249.0,113.4269816,0.006855915636443734
M6B,141  LYON CRT ,142.0,2.594707648,28534.0,310.0,273.0,368.448486,0.009567533468844185
M6P,1643  BLOOR ST W,24.0,2.096324728,39870.0,493.0,413.0,50.31179347,0.01035866566340607
M6N,787  JANE ST ,107.0,2.52268739,40252.0,279.0,240.0,269.9275507,0.005962436649110604
M6K,120  DOWLING AVE ,17.0,1.852943765,42110.0,388.0,336.0,31.50004401,0.007979102350985513
M4S,20  HOLLY ST ,66.0,1.956485782,30754.0,770.0,471.0,129.1280616,0.015315080965077714
M4X,545  SHERBOURNE ST ,300.0,2.01498886,19896.0,101.0,92.0,604.496658,0.004624045034177724
M4K,27  GAMBLE AVE ,75.0,2.177892067,30913.0,456.0,407.0,163.341905,0.013165981949341701
M4J,260  GAMBLE AVE ,24.0,2.408336761,35128.0,452.0,401.0,57.80008226,0.011415395126394898
M1K,2360  EGLINTON AVE E,130.0,2.720368174,48175.0,283.0,227.0,353.6478626,0.004711987545407369
M1P,1525  BIRCHMOUNT RD ,52.0,2.739069796,45170.0,386.0,306.0,142.4316294,0.006774407792782821
M5P,26  TICHESTER RD ,32.0,2.075180874,19791.0,541.0,495.0,66.40578797,0.02501136880400182
M1J,3161  EGLINTON AVE E,166.0,2.928995488,37002.0,194.0,169.0,486.213251,0.004567320685368358
M8V,20  FOURTEENTH ST ,12.0,1.933680845,44144.0,777.0,674.0,23.20417014,0.015268213120695904
M5M,2177  AVENUE RD ,68.0,2.748787062,25495.0,925.0,811.0,186.9175202,0.03181015885467739
M6S,2520  BLOOR ST W,22.0,2.344079355,34029.0,751.0,678.0,51.56974581,0.019924182315084193
M9W,2386  ISLINGTON AVE ,18.0,2.892017785,40977.0,1523.0,1526.0,52.05632013,0.03724040315298826
M4S,699  BALLIOL ST ,10.0,1.956485782,30754.0,770.0,471.0,19.56485782,0.015315080965077714
M2N,422  WILLOWDALE AVE ,16.0,2.199958989,75100.0,1595.0,1406.0,35.19934382,0.018721704394141146
M9P,2085-2101  ISLINGTON AVE ,271.0,2.612960385,20645.0,218.0,192.0,708.1122643,0.009300072656817631
M9N,2278  WESTON RD ,33.0,2.490585874,26059.0,173.0,149.0,82.18933384,0.005717794236156414
M3H,7  ROSSEAU RD ,11.0,2.601476265,38416.0,610.0,528.0,28.61623892,0.013744273219491879
M6C,3  RIDGE HILL DR ,12.0,2.353570027,23997.0,441.0,403.0,28.24284032,0.01679376588740259
M3N,2940  JANE ST ,153.0,2.99633216,40846.0,151.0,129.0,458.4388205,0.0031582039857023943
M3N,35  TOBERMORY DR ,138.0,2.99633216,40846.0,151.0,129.0,413.4938381,0.0031582039857023943
M4V,80  ST CLAIR AVE W,25.0,1.891364082,19273.0,518.0,451.0,47.28410205,0.023400612255486952
M6M,2368  KEELE ST ,47.0,2.648652045,42148.0,214.0,185.0,124.4866461,0.004389294865711303
M6A,135  NEPTUNE DR ,48.0,2.429703615,22380.0,211.0,179.0,116.6257735,0.007998212689901698
M4Y,67  GLOUCESTER ST ,15.0,1.597563121,36319.0,288.0,249.0,23.96344682,0.006855915636443734
M8W,240  LAKE PROMENADE  ,118.0,2.380450968,22381.0,408.0,368.0,280.8932142,0.01644251820740807
M6L,2567  KEELE ST ,26.0,2.75242387,20156.0,120.0,100.0,71.56302062,0.004961301845604287
M5R,153  ST GEORGE ST ,48.0,1.892163236,26197.0,524.0,478.0,90.82383533,0.018246364087490936
M3H,3888  BATHURST ST ,31.0,2.601476265,38416.0,610.0,528.0,80.64576422,0.013744273219491879
M4P,890  MOUNT PLEASANT RD ,145.0,1.793115786,25057.0,378.0,309.0,260.001789,0.012331883306062177
M1N,62  GLEN EVEREST RD ,46.0,2.413191892,22976.0,321.0,301.0,111.006827,0.013100626740947075
M6K,91  JAMESON AVE ,76.0,1.852943765,42110.0,388.0,336.0,140.8237261,0.007979102350985513
M8V,60  FIFTEENTH ST ,11.0,1.933680845,44144.0,777.0,674.0,21.2704893,0.015268213120695904
M9W,70  REXDALE BLVD ,100.0,2.892017785,40977.0,1523.0,1526.0,289.2017785,0.03724040315298826
M3H,4160  BATHURST ST ,67.0,2.601476265,38416.0,610.0,528.0,174.2989098,0.013744273219491879
M4E,828  KINGSTON RD ,147.0,2.342560235,25473.0,495.0,433.0,344.3563545,0.016998390452636125
M4J,225  COSBURN AVE ,95.0,2.408336761,35128.0,452.0,401.0,228.7919923,0.011415395126394898
M1L,880  PHARMACY AVE ,26.0,2.853173023,35833.0,295.0,239.0,74.1824986,0.006669829486785924
M5V,425  WELLINGTON ST W,171.0,1.612054352,59912.0,847.0,804.0,275.6612942,0.013419682200560822
M3A,270  CASSANDRA BLVD ,83.0,2.617582083,34361.0,925.0,624.0,217.2593129,0.018160123395710253
M1T,10  CARABOB CRT ,196.0,2.615402056,34607.0,344.0,298.0,512.618803,0.008610974658306124
M1K,40  GORDONRIDGE PL ,421.0,2.720368174,48175.0,283.0,227.0,1145.275001,0.004711987545407369
M3K,923-925  WILSON AVE ,23.0,2.670628183,7865.0,122.0,99.0,61.42444821,0.012587412587412588
M8W,294  LAKE PROMENADE  ,14.0,2.380450968,22381.0,408.0,368.0,33.32631355,0.01644251820740807
M5A,100  PEMBROKE ST ,102.0,1.792752562,48978.0,630.0,523.0,182.8607613,0.01067826371023725
M2R,120  TORRESDALE AVE ,246.0,2.641476274,40581.0,422.0,362.0,649.8031634,0.008920430743451368
M6L,2423  KEELE ST ,12.0,2.75242387,20156.0,120.0,100.0,33.02908644,0.004961301845604287
M6K,145  JAMESON AVE ,80.0,1.852943765,42110.0,388.0,336.0,148.2355012,0.007979102350985513
M6A,16  HOTSPUR RD ,12.0,2.429703615,22380.0,211.0,179.0,29.15644338,0.007998212689901698
M6K,96  JAMESON AVE ,71.0,1.852943765,42110.0,388.0,336.0,131.5590073,0.007979102350985513
M4K,796  CARLAW AVE ,31.0,2.177892067,30913.0,456.0,407.0,67.51465408,0.013165981949341701
M5P,1660  BATHURST ST ,52.0,2.075180874,19791.0,541.0,495.0,107.9094054,0.02501136880400182
M9N,29  CHURCH ST ,63.0,2.490585874,26059.0,173.0,149.0,156.9069101,0.005717794236156414
M4G,795  EGLINTON AVE E,88.0,2.426095568,19598.0,680.0,596.0,213.49641,0.030411266455760793
M8Y,2  HILL HEIGHTS RD ,30.0,2.202123397,21986.0,458.0,388.0,66.06370191,0.017647593923405803
M6K,1544  DUNDAS ST W,95.0,1.852943765,42110.0,388.0,336.0,176.0296577,0.007979102350985513
M6C,100  RAGLAN AVE ,230.0,2.353570027,23997.0,441.0,403.0,541.3211062,0.01679376588740259
M4P,445  EGLINTON AVE E,57.0,1.793115786,25057.0,378.0,309.0,102.2075998,0.012331883306062177
M4P,165  ERSKINE AVE ,40.0,1.793115786,25057.0,378.0,309.0,71.72463144,0.012331883306062177
M4P,171  ERSKINE AVE ,47.0,1.793115786,25057.0,378.0,309.0,84.27644194,0.012331883306062177
M4L,1638  QUEEN ST E,23.0,2.342956876,32218.0,521.0,460.0,53.88800815,0.014277732944316841
M6K,112  TYNDALL AVE ,27.0,1.852943765,42110.0,388.0,336.0,50.02948166,0.007979102350985513
M9P,236  DIXON RD ,123.0,2.612960385,20645.0,218.0,192.0,321.3941274,0.009300072656817631
M4E,26  NORWOOD RD ,12.0,2.342560235,25473.0,495.0,433.0,28.11072282,0.016998390452636125
M3M,1505  WILSON AVE ,55.0,2.616451308,24906.0,110.0,93.0,143.9048219,0.0037340399903637678
M5N,668  ROSELAWN AVE ,125.0,2.566979183,16154.0,416.0,372.0,320.8723979,0.023028352110932276
M5N,800  EGLINTON AVE W,36.0,2.566979183,16154.0,416.0,372.0,92.41125059,0.023028352110932276
M1P,2260  LAWRENCE AVE E,26.0,2.739069796,45170.0,386.0,306.0,71.2158147,0.006774407792782821
M5P,111  ORIOLE PKWY ,29.0,2.075180874,19791.0,541.0,495.0,60.18024535,0.02501136880400182
M6M,2558  EGLINTON AVE W,29.0,2.648652045,42148.0,214.0,185.0,76.81090931,0.004389294865711303
M4L,10  KINGSTON RD ,16.0,2.342956876,32218.0,521.0,460.0,37.48731002,0.014277732944316841
M5P,341  ST CLAIR AVE W,10.0,2.075180874,19791.0,541.0,495.0,20.75180874,0.02501136880400182
M8V,2407  LAKE SHORE BLVD W,22.0,1.933680845,44144.0,777.0,674.0,42.54097859,0.015268213120695904
M6A,155  NEPTUNE DR ,48.0,2.429703615,22380.0,211.0,179.0,116.6257735,0.007998212689901698
M5M,595  BROOKDALE AVE ,47.0,2.748787062,25495.0,925.0,811.0,129.1929919,0.03181015885467739
M6B,120  SHELBORNE AVE ,187.0,2.594707648,28534.0,310.0,273.0,485.2103302,0.009567533468844185
M6M,81  CLEARVIEW HTS ,40.0,2.648652045,42148.0,214.0,185.0,105.9460818,0.004389294865711303
M5R,51  MADISON AVE ,11.0,1.892163236,26197.0,524.0,478.0,20.8137956,0.018246364087490936
M6K,105  WEST LODGE AVE ,371.0,1.852943765,42110.0,388.0,336.0,687.4421368,0.007979102350985513
M1M,3750  ST CLAIR AVE E,55.0,2.691586622,23258.0,322.0,269.0,148.0372642,0.011565912804196405
M4A,20  TINDER CRES ,59.0,2.407425743,14589.0,143.0,115.0,142.0381188,0.007882651312632806
M1V,25  THUNDER GRV ,247.0,3.184124796,50825.0,475.0,427.0,786.4788246,0.00840137727496311
M5B,50  GERRARD ST E,188.0,1.652314112,17422.0,145.0,111.0,310.6350531,0.006371254735392033
M5P,190  COLIN AVE ,40.0,2.075180874,19791.0,541.0,495.0,83.00723496,0.02501136880400182
M2R,601  FINCH AVE W,170.0,2.641476274,40581.0,422.0,362.0,449.0509666,0.008920430743451368
M3H,715  FINCH AVE W,85.0,2.601476265,38416.0,610.0,528.0,221.1254825,0.013744273219491879
M9M,2350  FINCH AVE W,15.0,2.969381506,24245.0,162.0,134.0,44.54072259,0.005526912765518663
M4X,531-535  PARLIAMENT ST ,17.0,2.01498886,19896.0,101.0,92.0,34.25481062,0.004624045034177724
M6C,24  SHALLMAR BLVD ,52.0,2.353570027,23997.0,441.0,403.0,122.3856414,0.01679376588740259
M4S,345  MERTON ST ,109.0,1.956485782,30754.0,770.0,471.0,213.2569502,0.015315080965077714
M4H,42  THORNCLIFFE PARK DR ,60.0,3.084969477,18698.0,82.0,59.0,185.0981686,0.003155417691731736
M3A,9  ROANOKE RD ,113.0,2.617582083,34361.0,925.0,624.0,295.7867754,0.018160123395710253
M5R,27  WALMER RD ,38.0,1.892163236,26197.0,524.0,478.0,71.90220297,0.018246364087490936
M4P,75  BROADWAY AVE ,205.0,1.793115786,25057.0,378.0,309.0,367.5887361,0.012331883306062177
M2L,26  CARLUKE CRES ,157.0,2.862874556,11274.0,489.0,421.0,449.4713053,0.03734255809827923
M9R,57  WIDDICOMBE HILL BLVD ,139.0,2.720705484,33783.0,249.0,213.0,378.1780623,0.006304946274753575
M1K,560  BIRCHMOUNT RD ,103.0,2.720368174,48175.0,283.0,227.0,280.1979219,0.004711987545407369
M6C,1071  EGLINTON AVE W,33.0,2.353570027,23997.0,441.0,403.0,77.66781089,0.01679376588740259
M4W,464  SUMMERHILL AVE ,19.0,1.895180275,15296.0,624.0,506.0,36.00842523,0.033080543933054395
M4E,987  KINGSTON RD ,15.0,2.342560235,25473.0,495.0,433.0,35.13840353,0.016998390452636125
M6B,3000  DUFFERIN ST ,287.0,2.594707648,28534.0,310.0,273.0,744.681095,0.009567533468844185
M2R,4  GOLDFINCH CRT ,95.0,2.641476274,40581.0,422.0,362.0,250.940246,0.008920430743451368
M5T,248  SIMCOE ST ,53.0,1.986573458,17903.0,127.0,104.0,105.2883933,0.0058090822767134
M3K,5  HARTHAM PL ,26.0,2.670628183,7865.0,122.0,99.0,69.43633276,0.012587412587412588
M3A,275  CASSANDRA BLVD ,164.0,2.617582083,34361.0,925.0,624.0,429.2834616,0.018160123395710253
M6K,75  DOWLING AVE ,138.0,1.852943765,42110.0,388.0,336.0,255.7062396,0.007979102350985513
M9V,101  KENDLETON DR ,221.0,3.235332973,53878.0,358.0,324.0,715.008587,0.00601358625041761
M4K,9  TENNIS CRES ,54.0,2.177892067,30913.0,456.0,407.0,117.6061716,0.013165981949341701
M3N,5000  JANE ST ,291.0,2.99633216,40846.0,151.0,129.0,871.9326586,0.0031582039857023943
,,,,,,,,
M3C,110  COTTONWOOD DR ,22.0,2.438357851,39616.0,461.0,406.0,53.64387272,0.010248384491114702
M6K,169  JAMESON AVE ,72.0,1.852943765,42110.0,388.0,336.0,133.4119511,0.007979102350985513
M9P,500  SCARLETT RD ,129.0,2.612960385,20645.0,218.0,192.0,337.0718897,0.009300072656817631
M6M,83  CLEARVIEW HTS ,40.0,2.648652045,42148.0,214.0,185.0,105.9460818,0.004389294865711303
M8V,2704  LAKE SHORE BLVD W,30.0,1.933680845,44144.0,777.0,674.0,58.01042535,0.015268213120695904
M5T,69  BALDWIN ST ,17.0,1.986573458,17903.0,127.0,104.0,33.77174879,0.0058090822767134
M6L,2500  KEELE ST ,95.0,2.75242387,20156.0,120.0,100.0,261.4802677,0.004961301845604287
M5P,869  AVENUE RD ,10.0,2.075180874,19791.0,541.0,495.0,20.75180874,0.02501136880400182
M5S,153  BORDEN ST ,45.0,1.893324462,17074.0,165.0,164.0,85.19960079,0.009605247745109523
M4E,2149  GERRARD ST E,30.0,2.342560235,25473.0,495.0,433.0,70.27680705,0.016998390452636125
M2J,125  PARKWAY FOREST DR ,287.0,2.550526533,61761.0,980.0,871.0,732.001115,0.014102750926960379
M3B,755  YORK MILLS RD ,138.0,2.597297842,12880.0,633.0,540.0,358.4271022,0.04192546583850932
M8Y,2  KINSDALE BLVD ,45.0,2.202123397,21986.0,458.0,388.0,99.09555287,0.017647593923405803
M9R,53  WIDDICOMBE HILL BLVD ,139.0,2.720705484,33783.0,249.0,213.0,378.1780623,0.006304946274753575
M8V,100  TWENTY FIFTH ST ,18.0,1.933680845,44144.0,777.0,674.0,34.80625521,0.015268213120695904
M8Y,11  CROWN HILL PL ,26.0,2.202123397,21986.0,458.0,388.0,57.25520832,0.017647593923405803
M4X,77  HOWARD ST ,381.0,2.01498886,19896.0,101.0,92.0,767.7107557,0.004624045034177724
M3B,11  WINGREEN CRT ,11.0,2.597297842,12880.0,633.0,540.0,28.57027626,0.04192546583850932
M1T,375  BAY MILLS BLVD ,188.0,2.615402056,34607.0,344.0,298.0,491.6955865,0.008610974658306124
M1L,1530  VICTORIA PARK AVE ,141.0,2.853173023,35833.0,295.0,239.0,402.2973962,0.006669829486785924
M6K,12  ELM GROVE AVE ,33.0,1.852943765,42110.0,388.0,336.0,61.14714425,0.007979102350985513
M9A,24  ANGLESEY BLVD ,22.0,2.332696715,36642.0,730.0,643.0,51.31932773,0.017548168768080345
M6C,109  VAUGHAN RD ,51.0,2.353570027,23997.0,441.0,403.0,120.0320714,0.01679376588740259
M5A,166  CARLTON ST ,92.0,1.792752562,48978.0,630.0,523.0,164.9332357,0.01067826371023725
M2R,6010  BATHURST ST ,120.0,2.641476274,40581.0,422.0,362.0,316.9771529,0.008920430743451368
M4H,2  MILEPOST PL ,77.0,3.084969477,18698.0,82.0,59.0,237.5426497,0.003155417691731736
M3N,10  YORKWOODS GT ,58.0,2.99633216,40846.0,151.0,129.0,173.7872653,0.0031582039857023943
M9R,60  CALLOWHILL DR ,141.0,2.720705484,33783.0,249.0,213.0,383.6194732,0.006304946274753575
M4C,7  COATSWORTH CRES ,48.0,2.423926092,46440.0,449.0,393.0,116.3484524,0.008462532299741601
M5A,200  SHERBOURNE ST ,174.0,1.792752562,48978.0,630.0,523.0,311.9389458,0.01067826371023725
M6B,437  GLEN PARK AVE ,43.0,2.594707648,28534.0,310.0,273.0,111.5724289,0.009567533468844185
M2H,8  TREE SPARROWAY  ,16.0,2.73317757,23396.0,357.0,321.0,43.73084112,0.013720294067361942
M4C,570  COXWELL AVE ,11.0,2.423926092,46440.0,449.0,393.0,26.66318701,0.008462532299741601
M6K,110  TYNDALL AVE ,26.0,1.852943765,42110.0,388.0,336.0,48.17653789,0.007979102350985513
M2R,6091  BATHURST ST ,90.0,2.641476274,40581.0,422.0,362.0,237.7328647,0.008920430743451368
M6C,595  ST CLAIR AVE W,15.0,2.353570027,23997.0,441.0,403.0,35.30355041,0.01679376588740259
M4Y,33  MAITLAND ST ,37.0,1.597563121,36319.0,288.0,249.0,59.10983548,0.006855915636443734
M4W,32  ROWANWOOD AVE ,14.0,1.895180275,15296.0,624.0,506.0,26.53252385,0.033080543933054395
M1P,7  GLAMORGAN AVE ,196.0,2.739069796,45170.0,386.0,306.0,536.85768,0.006774407792782821
M6N,870  WESTON RD ,11.0,2.52268739,40252.0,279.0,240.0,27.74956129,0.005962436649110604
M5R,214  ST GEORGE ST ,68.0,1.892163236,26197.0,524.0,478.0,128.6671,0.018246364087490936
M3N,25  STONG CRT ,151.0,2.99633216,40846.0,151.0,129.0,452.4461562,0.0031582039857023943
M6G,555  COLLEGE ST ,61.0,2.348066298,30600.0,394.0,356.0,143.2320442,0.011633986928104575
M9C,351  THE WEST MALL  ,49.0,2.528566765,38725.0,481.0,417.0,123.8997715,0.010768237572627501
M3N,215  GOSFORD BLVD ,154.0,2.99633216,40846.0,151.0,129.0,461.4351526,0.0031582039857023943
M6K,77  SPENCER AVE ,56.0,1.852943765,42110.0,388.0,336.0,103.7648508,0.007979102350985513
M6E,34  ROSECLIFFE AVE ,26.0,2.537301374,37684.0,271.0,239.0,65.96983572,0.0063422142023139795
M8W,618  EVANS AVE ,25.0,2.380450968,22381.0,408.0,368.0,59.5112742,0.01644251820740807
M1K,85  GILDER DR ,22.0,2.720368174,48175.0,283.0,227.0,59.84809983,0.004711987545407369
M8Y,6  KINGS POINT DR ,16.0,2.202123397,21986.0,458.0,388.0,35.23397435,0.017647593923405803
M4H,65  THORNCLIFFE PARK DR ,332.0,3.084969477,18698.0,82.0,59.0,1024.209866,0.003155417691731736
M9R,22  WILLOWRIDGE RD ,132.0,2.720705484,33783.0,249.0,213.0,359.1331239,0.006304946274753575
M6M,102  TRETHEWEY DR ,30.0,2.648652045,42148.0,214.0,185.0,79.45956135,0.004389294865711303
M9P,2063  ISLINGTON AVE ,162.0,2.612960385,20645.0,218.0,192.0,423.2995824,0.009300072656817631
M4C,53-55  DAWES RD ,18.0,2.423926092,46440.0,449.0,393.0,43.63066966,0.008462532299741601
M6M,2480  EGLINTON AVE W,97.0,2.648652045,42148.0,214.0,185.0,256.9192484,0.004389294865711303
M1L,1540  VICTORIA PARK AVE ,132.0,2.853173023,35833.0,295.0,239.0,376.618839,0.006669829486785924
M3M,18  SEELEY DR ,99.0,2.616451308,24906.0,110.0,93.0,259.0286795,0.0037340399903637678
M6M,33  FLAMBOROUGH DR ,11.0,2.648652045,42148.0,214.0,185.0,29.1351725,0.004389294865711303
M5A,260  SUMACH ST ,48.0,1.792752562,48978.0,630.0,523.0,86.05212298,0.01067826371023725
M9B,1  RABBIT LANE ,33.0,2.617420066,33236.0,685.0,602.0,86.37486218,0.018112889637742206
M5P,1594  BATHURST ST ,22.0,2.075180874,19791.0,541.0,495.0,45.65397923,0.02501136880400182
M6C,6  PINEWOOD AVE ,11.0,2.353570027,23997.0,441.0,403.0,25.8892703,0.01679376588740259
M4V,320  LONSDALE RD ,32.0,1.891364082,19273.0,518.0,451.0,60.52365062,0.023400612255486952
M6S,35  JANE ST ,18.0,2.344079355,34029.0,751.0,678.0,42.19342839,0.019924182315084193
M2R,775  STEELES AVE W,194.0,2.641476274,40581.0,422.0,362.0,512.4463972,0.008920430743451368
M1R,1637  VICTORIA PARK AVE ,26.0,2.790273835,30467.0,282.0,259.0,72.54711971,0.008501001083139134
M5P,18  TICHESTER RD ,32.0,2.075180874,19791.0,541.0,495.0,66.40578797,0.02501136880400182
M2N,65  ELLERSLIE AVE ,107.0,2.199958989,75100.0,1595.0,1406.0,235.3956118,0.018721704394141146
M4B,2892  ST CLAIR AVE E,34.0,2.445407962,18612.0,247.0,209.0,83.14387071,0.011229314420803783
M9M,10  VENA WAY ,176.0,2.969381506,24245.0,162.0,134.0,522.6111451,0.005526912765518663
M1M,45  PARKCREST DR ,92.0,2.691586622,23258.0,322.0,269.0,247.6259692,0.011565912804196405
M9W,2356  ISLINGTON AVE ,18.0,2.892017785,40977.0,1523.0,1526.0,52.05632013,0.03724040315298826
M9A,3  ANGLESEY BLVD ,22.0,2.332696715,36642.0,730.0,643.0,51.31932773,0.017548168768080345
M6R,470  RONCESVALLES AVE ,49.0,2.281990801,19349.0,352.0,293.0,111.8175492,0.015142901441934984
M2M,15  TANGREEN CRT ,214.0,2.554221689,31915.0,580.0,531.0,546.6034414,0.016637944540184867
M4V,80  LAWTON BLVD ,24.0,1.891364082,19273.0,518.0,451.0,45.39273797,0.023400612255486952
M4V,300  ST CLAIR AVE W,49.0,1.891364082,19273.0,518.0,451.0,92.67684002,0.023400612255486952
M3B,10  WINGREEN CRT ,11.0,2.597297842,12880.0,633.0,540.0,28.57027626,0.04192546583850932
M1G,550  SCARBOROUGH GOLF CLUB RD ,200.0,2.995636575,30894.0,213.0,187.0,599.127315,0.00605295526639477
M3H,3810  BATHURST ST ,84.0,2.601476265,38416.0,610.0,528.0,218.5240063,0.013744273219491879
M1J,3171  EGLINTON AVE E,161.0,2.928995488,37002.0,194.0,169.0,471.5682736,0.004567320685368358
M6A,3638  BATHURST ST ,48.0,2.429703615,22380.0,211.0,179.0,116.6257735,0.007998212689901698
M4K,80  GOWAN AVE ,88.0,2.177892067,30913.0,456.0,407.0,191.6545019,0.013165981949341701
M5A,256  SHERBOURNE ST ,23.0,1.792752562,48978.0,630.0,523.0,41.23330893,0.01067826371023725
M4V,330  AVENUE RD ,19.0,1.891364082,19273.0,518.0,451.0,35.93591756,0.023400612255486952
